contrevenantes	-1.5	1.28452	[-2, -1, -2, -2, -2, -2, 2, -3, -2, -1]
contrevenants	-1.5	1.28452	[-2, -1, -2, -2, -2, -2, 2, -3, -2, -1]
controversé	-0.8	0.87178	[0, 0, -1, 1, -2, -1, -1, -1, -1, -2]
controversée	-0.8	0.87178	[0, 0, -1, 1, -2, -1, -1, -1, -1, -2]
controversées	-0.8	0.87178	[0, 0, -1, 1, -2, -1, -1, -1, -1, -2]
controversés	-0.8	0.87178	[0, 0, -1, 1, -2, -1, -1, -1, -1, -2]
convainc	0.7	0.78102	[1, 0, 2, 0, 1, 0, 0, 0, 1, 2]
convaincre	1.0	0.89443	[-1, 2, 2, 1, 1, 0, 1, 1, 2, 1]
convaincs	0.7	0.78102	[1, 0, 2, 0, 1, 0, 0, 0, 1, 2]
convaincu	1.7	0.64031	[2, 1, 1, 2, 1, 2, 2, 2, 1, 3]
convaincue	1.7	0.64031	[2, 1, 1, 2, 1, 2, 2, 2, 1, 3]
convaincues	1.7	0.64031	[2, 1, 1, 2, 1, 2, 2, 2, 1, 3]
convaincus	1.7	0.64031	[2, 1, 1, 2, 1, 2, 2, 2, 1, 3]
convainquant	1.7	0.9	[2, 2, 0, 3, 3, 1, 1, 2, 2, 1]
convenable	0.5	0.8	[2, 1, 2, 1, 2, 1, 3, 0, 2, 2]
convenables	1.6	0.8	[2, 1, 2, 1, 2, 1, 3, 0, 2, 2]
convenu	1.1	0.53852	[1, 1, 2, 1, 1, 2, 1, 0, 1, 1]
convivial	1.2	1.16619	[1, 2, -2, 2, 1, 2, 2, 1, 2, 1]
cool	0.6	0.64031	[1, 1, 2, 1, 1, 1, 2, 2, 2, 0]
cools	1.1	1.04403	[1, 3, 1, 2, 1, 1, 2, -1, 0, 1]
coriace	-0.5	1.43178	[0, -2, 0, 0, 1, 2, -1, -2, -3, 0]
coriaces	-0.5	1.43178	[0, -2, 0, 0, 1, 2, -1, -2, -3, 0]
corpulent	0.7	1.34536	[2, 0, 3, 1, 2, 1, 0, 0, -2, 0]
corpulente	0.7	1.34536	[2, 0, 3, 1, 2, 1, 0, 0, -2, 0]
corpulentes	0.7	1.34536	[2, 0, 3, 1, 2, 1, 0, 0, -2, 0]
corpulents	0.7	1.34536	[2, 0, 3, 1, 2, 1, 0, 0, -2, 0]
corrompre	-2.3	0.64031	[-3, -2, -2, -2, -2, -3, -3, -1, -3, -2]
corrompu	-1.0	0.78102	[-2, -3, -1, -3, -3, -1, -3, -2, -3, -2]
corrompue	-1.0	0.78102	[-2, -3, -1, -3, -3, -1, -3, -2, -3, -2]
corrompues	-1.0	0.78102	[-2, -3, -1, -3, -3, -1, -3, -2, -3, -2]
corrompus	-1.0	0.78102	[-2, -3, -1, -3, -3, -1, -3, -2, -3, -2]
coupable	-1.8	0.6	[-1, -2, -2, -3, -2, -2, -1, -2, -2, -1]
coupables	-1.8	0.6	[-1, -2, -2, -3, -2, -2, -1, -2, -2, -1]
coupant	-0.5	0.67082	[0, -1, 0, 0, 0, -1, -1, -2, 0, 0]
coupe	-1.2	0.6	[-1, -2, -1, 0, -1, -1, -2, -2, -1, -1]
couper	-1.1	0.53852	[-2, -1, -1, -1, 0, -1, -1, -1, -2, -1]
coupes	-1.2	0.6	[-1, -2, -1, 0, -1, -1, -2, -2, -1, -1]
courage	1.1	0.74833	[2, 3, 1, 2, 3, 2, 3, 3, 1, 2]
courageuse	2.4	0.4899	[2, 3, 3, 3, 3, 2, 2, 2, 2, 2]
courageusement	2.3	0.78102	[3, 3, 3, 1, 3, 3, 2, 2, 2, 1]
courageuses	2.4	0.4899	[2, 3, 3, 3, 3, 2, 2, 2, 2, 2]
courageux	2.4	0.4899	[2, 3, 3, 3, 3, 2, 2, 2, 2, 2]
courrouccée	-2.7	0.64031	[-3, -2, -2, -3, -3, -2, -4, -2, -3, -3]
courroucé	-2.7	0.64031	[-3, -2, -2, -3, -3, -2, -4, -2, -3, -3]
courroucées	-2.7	0.64031	[-3, -2, -2, -3, -3, -2, -4, -2, -3, -3]
courroucés	-2.7	0.64031	[-3, -2, -2, -3, -3, -2, -4, -2, -3, -3]
courtaud	-1.7	0.78102	[-3, -2, -3, -1, -1, -2, -2, -1, -1, -1]
courtiser	2.1	1.37477	[4, 2, 1, 3, 2, 2, -1, 2, 2, 4]
courtois	2.3	0.45826	[2, 2, 2, 3, 3, 2, 3, 2, 2, 2]
courtoise	2.3	0.45826	[2, 2, 2, 3, 3, 2, 3, 2, 2, 2]
courtoises	2.3	0.45826	[2, 2, 2, 3, 3, 2, 3, 2, 2, 2]
courtoisie	1.5	0.67082	[1, 1, 2, 3, 1, 2, 1, 1, 2, 1]
couverts	-0.6	1.56205	[2, -1, -2, -2, -2, -1, 1, -2, 2, -1]
coûteuse	-0.4	1.0198	[-1, 0, -1, -1, 2, -1, -1, 1, -1, -1]
coûteuses	-0.4	1.0198	[-1, 0, -1, -1, 2, -1, -1, 1, -1, -1]
coûteux	-0.4	1.0198	[-1, 0, -1, -1, 2, -1, -1, 1, -1, -1]
crack	-1.2	0.6	[-1, -2, -1, -2, -1, 0, -1, -1, -2, -1]
crade	-2.6	1.0198	[-3, -1, -2, -4, -3, -3, -1, -2, -4, -3]
crades	-2.6	1.0198	[-3, -1, -2, -4, -3, -3, -1, -2, -4, -3]
crado	-2.6	1.0198	[-3, -1, -2, -4, -3, -3, -1, -2, -4, -3]
crados	-2.6	1.0198	[-3, -1, -2, -4, -3, -3, -1, -2, -4, -3]
craint	-2.2	0.6	[-2, -3, -2, -1, -3, -2, -3, -2, -2, -2]
crainte	-1.0	0.6	[-2, -3, -2, -1, -3, -2, -3, -2, -2, -2]
craintes	-0.7	0.6	[-2, -3, -2, -1, -3, -2, -3, -2, -2, -2]
craintif	-0.1	0.87178	[-2, -2, -3, -1, -2, -3, -2, -2, -4, -1]
craintifs	-0.1	0.87178	[-2, -2, -3, -1, -2, -3, -2, -2, -4, -1]
craintive	-0.1	0.87178	[-2, -2, -3, -1, -2, -3, -2, -2, -4, -1]
craintivement	-0.1	0.87178	[-2, -2, -2, -1, -1, -3, -4, -2, -3, -2]
craintives	-0.1	0.87178	[-2, -2, -3, -1, -2, -3, -2, -2, -4, -1]
craints	-2.2	0.6	[-2, -3, -2, -1, -3, -2, -3, -2, -2, -2]
crampe	-0.8	1.66132	[0, -1, -1, -3, -3, 1, -2, 1, -2, 2]
crampes	-0.8	1.66132	[0, -1, -1, -3, -3, 1, -2, 1, -2, 2]
cran	-0.4	0.8	[0, -1, 0, 1, -2, -1, 0, -1, 0, 0]
crash	-1.7	1.18743	[-2, -3, -2, -1, -2, 0, 0, -1, -4, -2]
crasse	-1.5	0.92195	[-1, -2, -1, -1, -1, -3, 0, -2, -1, -3]
crasses	-1.0	0.7746	[-2, -2, 0, 0, -1, -1, -1, -2, -1, 0]
crasseuse	-1.8	0.87178	[-2, -2, -2, -1, -1, -3, 0, -2, -2, -3]
crasseuses	-1.8	0.87178	[-2, -2, -2, -1, -1, -3, 0, -2, -2, -3]
crasseux	-1.8	0.87178	[-2, -2, -2, -1, -1, -3, 0, -2, -2, -3]
crassé	-1.2	0.74833	[-2, -2, 0, -2, -1, -1, -1, -2, -1, 0]
crassée	-1.2	0.74833	[-2, -2, 0, -2, -1, -1, -1, -2, -1, 0]
crassées	-1.2	0.74833	[-2, -2, 0, -2, -1, -1, -1, -2, -1, 0]
crassés	-1.2	0.74833	[-2, -2, 0, -2, -1, -1, -1, -2, -1, 0]
crever	-2.2	0.64031	[-4, -4, -4, -4, -2, -4, -4, -4, -3, -4]
crevette	-1.4	1.28062	[-2, -3, -1, -2, -1, -2, -2, -1, 2, -2]
crevettes	-0.5	1.28062	[-2, -3, -1, -2, -1, -2, -2, -1, 2, -2]
crevez	-2.2	0.64031	[-4, -4, -4, -4, -2, -4, -4, -4, -3, -4]
cri	-1.7	0.78102	[0, -3, -1, -1, -2, -2, -2, -2, -2, -2]
criardes	-1.5	0.92195	[-2, -1, -2, -2, -2, -2, -1, -2, 1, -2]
criards	-1.5	0.92195	[-2, -1, -2, -2, -2, -2, -1, -2, 1, -2]
crie	-1.2	0.9798	[-1, -2, -2, -1, -1, -2, 1, -2, 0, -2]
crient	-1.2	0.9798	[-1, -2, -2, -1, -1, -2, 1, -2, 0, -2]
crier	-0.8	0.64031	[-3, -2, -2, -3, -2, -1, -3, -2, -2, -3]
cries	-1.2	0.9798	[-1, -2, -2, -1, -1, -2, 1, -2, 0, -2]
crieurs	-1.5	0.92195	[-2, -1, -2, -2, -2, -2, -1, -2, 1, -2]
crieuses	-1.5	0.92195	[-2, -1, -2, -2, -2, -2, -1, -2, 1, -2]
criez	-1.2	0.9798	[-1, -2, -2, -1, -1, -2, 1, -2, 0, -2]
crime	-1.2	1.36015	[-4, -3, -4, -2, -3, -3, -2, -3, -2, 1]
crimes	-2.5	0.5	[-3, -3, -3, -2, -2, -2, -2, -3, -2, -3]
criminel	-1.1	0.91652	[-3, -2, -4, -3, -1, -2, -3, -2, -1, -3]
criminelle	-2.2	0.74833	[-2, -3, -2, -2, -2, -2, -4, -2, -1, -2]
criminelles	-1.0	1.67332	[-1, -2, -2, -2, -2, 2, 0, -4, 1, 0]
criminels	-0.5	0.91652	[-3, -2, -4, -3, -1, -2, -3, -2, -1, -3]
crions	-1.2	0.9798	[-1, -2, -2, -1, -1, -2, 1, -2, 0, -2]
cris	-1.6	0.8	[0, -1, -1, -2, -3, -1, -2, -2, -2, -2]
crise	-3.1	0.7	[-3, -2, -4, -3, -3, -2, -4, -4, -3, -3]
criser	-1.8	1.6	[-3, 1, -3, -2, -3, -1, -4, 1, -2, -2]
crispé	-1.0	0.44721	[-1, 0, -1, -1, -1, -1, -2, -1, -1, -1]
crispée	-1.0	0.44721	[-1, 0, -1, -1, -1, -1, -2, -1, -1, -1]
crispées	-1.0	0.44721	[-1, 0, -1, -1, -1, -1, -2, -1, -1, -1]
crispés	-1.0	0.44721	[-1, 0, -1, -1, -1, -1, -2, -1, -1, -1]
critiquable	-1.0	0.63246	[-1, -2, 0, -1, -2, -1, 0, -1, -1, -1]
critiquables	-1.0	0.63246	[-1, -2, 0, -1, -2, -1, 0, -1, -1, -1]
critiquant	-1.7	0.78102	[-1, -1, -1, -3, -1, -2, -2, -2, -1, -3]
critique	-0.4	0.83066	[-3, -2, -1, -2, -1, -3, -1, -3, -2, -3]
critiquer	-0.6	0.53852	[-2, -1, -2, -2, -2, -2, -3, -1, -2, -2]
critiques	-1.3	1.26886	[-2, -1, -1, -1, 2, -1, -3, -2, -2, -2]
critiqueur	-0.8	1.32665	[-3, -2, -2, -1, 1, 1, 1, -1, -1, -1]
critiqueurs	-0.8	1.32665	[-3, -2, -2, -1, 1, 1, 1, -1, -1, -1]
critiqueuse	-0.8	1.32665	[-3, -2, -2, -1, 1, 1, 1, -1, -1, -1]
critiqueuses	-0.8	1.32665	[-3, -2, -2, -1, 1, 1, 1, -1, -1, -1]
critiqué	-1.8	0.4	[-2, -2, -1, -2, -2, -2, -1, -2, -2, -2]
critiquée	-1.8	0.4	[-2, -2, -1, -2, -2, -2, -1, -2, -2, -2]
critiquées	-1.8	0.4	[-2, -2, -1, -2, -2, -2, -1, -2, -2, -2]
critiqués	-1.8	0.4	[-2, -2, -1, -2, -2, -2, -1, -2, -2, -2]
crié	-1.3	1.1	[-2, -3, -2, -1, -1, -2, -2, -1, 1, 0]
criée	-1.3	1.1	[-2, -3, -2, -1, -1, -2, -2, -1, 1, 0]
criées	-1.3	1.1	[-2, -3, -2, -1, -1, -2, -2, -1, 1, 0]
criés	-1.3	1.1	[-2, -3, -2, -1, -1, -2, -2, -1, 1, 0]
croire	2.3	1.26886	[0, 4, 3, 3, 4, 1, 2, 2, 1, 3]
croissance	1.6	1.0198	[2, 0, 3, 0, 2, 3, 1, 1, 2, 2]
croyant	1.0	1.0	[0, 0, 2, 3, 0, 2, 1, 1, 1, 0]
croyante	1.0	1.0	[0, 0, 2, 3, 0, 2, 1, 1, 1, 0]
croyantes	0.9	0.83066	[0, 0, 0, 2, 1, 1, 1, 2, 2, 0]
croyants	0.9	0.83066	[0, 0, 0, 2, 1, 1, 1, 2, 2, 0]
cruauté	-1.1	0.3	[-3, -3, -3, -3, -3, -3, -3, -3, -2, -3]
cruautés	-1.1	0.3	[-3, -3, -3, -3, -3, -3, -3, -3, -2, -3]
cruche	-1.0	1.18322	[-2, -1, 2, -2, -2, 0, -1, -1, -2, -1]
cruches	-1.0	1.18322	[-2, -1, 2, -2, -2, 0, -1, -1, -2, -1]
cruel	-2.8	1.16619	[-2, -4, -1, -4, -1, -4, -2, -3, -3, -4]
cruelle	-2.8	1.16619	[-2, -4, -1, -4, -1, -4, -2, -3, -3, -4]
cruellement	-2.8	0.4	[-3, -3, -3, -3, -3, -3, -2, -2, -3, -3]
cruelles	-2.8	1.16619	[-2, -4, -1, -4, -1, -4, -2, -3, -3, -4]
cruels	-2.8	1.16619	[-2, -4, -1, -4, -1, -4, -2, -3, -3, -4]
crush	-0.6	1.11355	[0, 0, 0, -1, 1, 0, -2, -3, -1, 0]
crève	-2.4	0.64031	[-4, -4, -4, -4, -2, -4, -4, -4, -3, -4]
crèves	-2.4	0.64031	[-4, -4, -4, -4, -2, -4, -4, -4, -3, -4]
créancier	-0.1	1.44568	[-2, -1, 1, -2, -1, 1, 2, -1, 2, 0]
créancière	-0.1	1.44568	[-2, -1, 1, -2, -1, 1, 2, -1, 2, 0]
créatif	1.9	0.53852	[2, 1, 2, 2, 2, 1, 3, 2, 2, 2]
créatifs	1.9	0.53852	[2, 1, 2, 2, 2, 1, 3, 2, 2, 2]
créatine	0.1	0.53852	[0, 0, 0, 1, 0, 0, 0, 1, -1, 0]
créatines	0.1	0.53852	[0, 0, 0, 1, 0, 0, 0, 1, -1, 0]
création	1.1	0.83066	[2, 1, 1, 2, 0, 0, 0, 1, 2, 2]
créationnisme	0.7	0.9	[2, 0, 0, 0, 0, 0, 2, 0, 2, 1]
créationnismes	1.1	1.37477	[2, 4, 0, 3, 0, 0, 1, 1, 0, 0]
créationniste	0.8	0.9798	[2, 0, 0, 0, 0, 0, 2, 0, 2, 2]
créationnistes	0.8	0.9798	[2, 0, 0, 0, 0, 0, 2, 0, 2, 2]
créations	0.6	0.91652	[3, 2, 1, 1, 1, 3, 1, 2, 2, 0]
créative	1.9	0.53852	[2, 1, 2, 2, 2, 1, 3, 2, 2, 2]
créativement	1.5	0.80623	[2, 2, 1, 0, 2, 2, 2, 0, 2, 2]
créatives	1.9	0.53852	[2, 1, 2, 2, 2, 1, 3, 2, 2, 2]
créativité	1.8	1.07703	[3, 2, 1, 0, 2, 2, 2, 0, 3, 3]
créativités	1.7	1.00499	[2, 2, 1, 0, 3, 2, 2, 0, 2, 3]
crédits	1.5	1.0247	[2, -1, 2, 0, 2, 2, 2, 2, 2, 2]
crédité	1.5	1.11803	[1, 1, 1, 0, 3, 2, 0, 3, 1, 3]
crédule	-1.5	0.67082	[-1, -2, -2, -1, -1, -3, -2, -1, -1, -1]
crédules	-1.5	0.67082	[-1, -2, -2, -1, -1, -3, -2, -1, -1, -1]
crédulité	-1.6	0.66332	[-1, -1, -2, -2, -1, -2, -1, -2, -1, -3]
crée	1.1	0.83066	[2, 0, 0, 1, 1, 2, 0, 1, 2, 2]
créent	1.1	0.83066	[2, 0, 0, 1, 1, 2, 0, 1, 2, 2]
créer	1.1	1.13578	[1, 1, 1, 2, 3, 0, 0, 0, 3, 0]
crées	1.1	0.83066	[2, 0, 0, 1, 1, 2, 0, 1, 2, 2]
crétin	-0.8	0.44721	[-3, -3, -3, -3, -3, -3, -2, -3, -4, -3]
crétine	-0.8	0.44721	[-3, -3, -3, -3, -3, -3, -2, -3, -4, -3]
crétines	-0.8	0.44721	[-3, -3, -3, -3, -3, -3, -2, -3, -4, -3]
crétins	-0.8	0.44721	[-3, -3, -3, -3, -3, -3, -2, -3, -4, -3]
créé	1.0	0.7746	[2, 0, 0, 1, 1, 2, 0, 1, 1, 2]
créée	1.0	0.7746	[2, 0, 0, 1, 1, 2, 0, 1, 1, 2]
créées	1.0	0.7746	[2, 0, 0, 1, 1, 2, 0, 1, 1, 2]
créés	1.0	0.7746	[2, 0, 0, 1, 1, 2, 0, 1, 1, 2]
cuirassé	-0.1	1.35647	[-2, 0, 0, 0, -3, 0, -1, -2, 0, 2]
cuirassés	-0.2	1.35647	[-2, 0, 0, 0, -3, 0, -1, -2, 0, 2]
cul	-2.5	1.43178	[-4, -1, -2, -1, -3, 0, -2, -4, -4, -4]
culot	-0.4	0.8	[0, -1, 0, 1, -2, -1, 0, -1, 0, 0]
culpabilité	-1.1	1.22066	[-1, -3, 2, -1, -1, -2, -1, -2, -1, -1]
culpabilités	-1.4	0.66332	[-1, -2, -1, -1, -3, -1, -1, -2, -1, -1]
cultivant	2.0	0.63246	[3, 3, 2, 2, 1, 2, 2, 1, 2, 2]
cultive	1.9	0.83066	[2, 1, 3, 3, 3, 1, 2, 2, 1, 1]
cultivent	1.9	0.83066	[2, 1, 3, 3, 3, 1, 2, 2, 1, 1]
cultiver	1.4	0.8	[3, 1, 2, 2, 1, 2, 1, 0, 1, 1]
cultives	1.9	0.83066	[2, 1, 3, 3, 3, 1, 2, 2, 1, 1]
cultivez	1.9	0.83066	[2, 1, 3, 3, 3, 1, 2, 2, 1, 1]
cultivons	1.9	0.83066	[2, 1, 3, 3, 3, 1, 2, 2, 1, 1]
cultivé	1.9	0.9434	[2, 1, 3, 3, 3, 1, 2, 2, 0, 2]
cultivée	1.9	0.9434	[2, 1, 3, 3, 3, 1, 2, 2, 0, 2]
cultivées	1.9	0.9434	[2, 1, 3, 3, 3, 1, 2, 2, 0, 2]
cultivés	1.9	0.9434	[2, 1, 3, 3, 3, 1, 2, 2, 0, 2]
curieuse	1.3	0.78102	[0, 1, 0, 2, 2, 2, 1, 1, 2, 2]
curieuses	1.3	0.78102	[0, 1, 0, 2, 2, 2, 1, 1, 2, 2]
curieux	1.3	0.78102	[0, 1, 0, 2, 2, 2, 1, 1, 2, 2]
cynique	-1.4	0.8	[-1, -2, -1, 0, -2, -3, -1, -1, -1, -2]
cyniquement	-1.3	1.00499	[-2, -1, -1, -1, -3, -2, -1, -2, 1, -1]
cyniques	-1.4	0.8	[-1, -2, -1, 0, -2, -3, -1, -1, -1, -2]
cynisme	-0.7	0.64031	[-2, -3, -1, -1, -2, -1, -2, -1, -2, -2]
cynismes	-1.7	0.78102	[-1, -1, -3, -1, -2, -3, -1, -2, -2, -1]
cyprinodonte	-0.1	0.7	[0, 0, 0, 0, -2, 0, 0, 0, 1, 0]
cyprinodontes	-0.1	0.3	[0, -1, 0, 0, 0, 0, 0, 0, 0, 0]
câlin	2.1	1.04403	[1, 3, 2, 1, 1, 2, 3, 3, 1, 4]
câlinable	1.6	0.66332	[2, 2, 1, 1, 1, 3, 1, 2, 2, 1]
câlinables	1.6	0.66332	[2, 2, 1, 1, 1, 3, 1, 2, 2, 1]
câline	2.2	0.74833	[3, 2, 1, 2, 2, 2, 3, 1, 3, 3]
câlinent	2.2	0.74833	[3, 2, 1, 2, 2, 2, 3, 1, 3, 3]
câliner	2.1	1.04403	[1, 3, 2, 1, 1, 2, 3, 3, 1, 4]
câlines	2.2	0.74833	[3, 2, 1, 2, 2, 2, 3, 1, 3, 3]
câlinez	2.2	0.74833	[3, 2, 1, 2, 2, 2, 3, 1, 3, 3]
câlins	2.2	0.74833	[3, 2, 1, 2, 2, 2, 3, 1, 3, 3]
câliné	1.7	0.78102	[2, 2, 2, 2, 3, 1, 1, 2, 0, 2]
câlinée	1.7	0.78102	[2, 2, 2, 2, 3, 1, 1, 2, 0, 2]
câlinées	1.7	0.78102	[2, 2, 2, 2, 3, 1, 1, 2, 0, 2]
câlinés	1.7	0.78102	[2, 2, 2, 2, 3, 1, 1, 2, 0, 2]
céleste	3.0	0.63246	[3, 3, 3, 3, 2, 3, 3, 4, 2, 4]
célestes	3.0	0.63246	[3, 3, 3, 3, 2, 3, 3, 4, 2, 4]
célèbre	2.7	0.64031	[2, 3, 3, 2, 2, 3, 3, 3, 4, 2]
célèbres	2.7	0.64031	[2, 3, 3, 2, 2, 3, 3, 3, 4, 2]
célébrer	2.7	1.00499	[4, 4, 3, 2, 4, 2, 2, 2, 3, 1]
célébrité	1.9	1.13578	[0, 2, 1, 2, 2, 4, 1, 3, 3, 1]
célébré	2.7	0.78102	[2, 3, 3, 2, 3, 4, 3, 3, 1, 3]
célébrée	2.7	0.78102	[2, 3, 3, 2, 3, 4, 3, 3, 1, 3]
d'accord	1.1	0.53852	[1, 1, 2, 1, 1, 2, 1, 0, 1, 1]
d-:	1.6	0.66332	[1, 1, 1, 2, 2, 3, 1, 1, 2, 2]
d:	1.2	0.87178	[1, 1, 1, 2, 1, 1, 2, 2, -1, 2]
d=	1.5	0.67082	[1, 1, 1, 2, 3, 2, 1, 1, 1, 2]
damnation	-2.6	1.0198	[-3, -2, -3, -4, -4, -3, -1, -2, -1, -3]
damnations	-1.4	1.11355	[-2, -1, -2, -3, -2, 0, -1, 1, -2, -2]
damnatoire	-2.6	1.42829	[-4, -1, -4, -2, -1, -3, -3, 0, -4, -4]
damnatoires	-2.6	1.42829	[-4, -1, -4, -2, -1, -3, -3, 0, -4, -4]
damné	-1.6	0.66332	[-1, -1, -3, -1, -2, -2, -1, -2, -1, -2]
damnée	-1.6	0.66332	[-1, -1, -3, -1, -2, -2, -1, -2, -1, -2]
damnées	-1.6	0.66332	[-1, -1, -3, -1, -2, -2, -1, -2, -1, -2]
damnés	-1.6	0.66332	[-1, -1, -3, -1, -2, -2, -1, -2, -1, -2]
danger	-2.4	0.91652	[-3, -1, -2, -3, -3, -3, -2, -1, -2, -4]
dangereuse	-2.1	0.3	[-2, -3, -2, -2, -2, -2, -2, -2, -2, -2]
dangereusement	-2.0	0.44721	[-2, -2, -2, -1, -2, -3, -2, -2, -2, -2]
dangereuses	-2.1	0.3	[-2, -3, -2, -2, -2, -2, -2, -2, -2, -2]
dangereux	-2.1	0.3	[-2, -3, -2, -2, -2, -2, -2, -2, -2, -2]
dangerosité	-2.0	0.44721	[-2, -3, -2, -1, -2, -2, -2, -2, -2, -2]
dangers	-2.2	0.87178	[-1, -1, -2, -4, -2, -3, -3, -2, -2, -2]
demandeur	-0.7	0.78102	[0, 0, -1, 0, 0, -2, 0, -1, -2, -1]
demandeurs	-1.1	1.3	[-2, -1, 0, -2, -3, -2, -1, 1, -2, 1]
demeurer	0.5	0.92195	[2, 1, -1, 0, -1, 1, 1, 1, 1, 0]
demeuré	0.4	0.66332	[2, 0, 0, 0, 0, 1, 1, 0, 0, 0]
demeurée	0.4	0.66332	[2, 0, 0, 0, 0, 1, 1, 0, 0, 0]
demeurées	0.4	0.66332	[2, 0, 0, 0, 0, 1, 1, 0, 0, 0]
demeurés	0.4	0.66332	[2, 0, 0, 0, 0, 1, 1, 0, 0, 0]
demi-portion	-1.3	1.00499	[-1, -2, -1, -3, -2, -2, -1, -1, 1, -1]
demi-portions	-1.4	0.66332	[-2, -1, -1, -1, -1, -2, -2, 0, -2, -2]
deshonoré	-2.0	0.44721	[-3, -2, -2, -2, -1, -2, -2, -2, -2, -2]
deshonorée	-2.0	0.44721	[-3, -2, -2, -2, -1, -2, -2, -2, -2, -2]
deshonorées	-2.0	0.44721	[-3, -2, -2, -2, -1, -2, -2, -2, -2, -2]
deshonorés	-2.0	0.44721	[-3, -2, -2, -2, -1, -2, -2, -2, -2, -2]
destructeur	-1.0	0.63246	[-3, -4, -3, -2, -3, -3, -3, -2, -4, -3]
destructeurs	-2.0	0.89443	[-2, -3, -3, -3, -1, -2, -2, -2, 0, -2]
destructible	-1.5	1.11803	[-2, -2, -2, -1, 1, -1, -3, -1, -3, -1]
destructibles	-1.5	1.11803	[-2, -2, -2, -1, 1, -1, -3, -1, -3, -1]
destruction	-2.7	0.9	[-4, -3, -4, -3, -2, -2, -3, -1, -2, -3]
destructions	-2.3	0.78102	[-3, -2, -2, -2, -1, -3, -4, -2, -2, -2]
destructivement	-2.4	0.91652	[-2, -3, -1, -4, -2, -3, -3, -3, -1, -2]
destructrice	-1.0	0.63246	[-3, -4, -3, -2, -3, -3, -3, -2, -4, -3]
destructrices	-2.0	0.89443	[-2, -3, -3, -3, -1, -2, -2, -2, 0, -2]
dette	-0.4	1.0247	[-2, -1, -2, -3, 1, -2, -2, -1, -1, -2]
dettes	-0.8	1.83303	[-2, -3, -1, -1, 3, -3, -1, -1, 2, -1]
deuil	-0.6	1.13578	[0, -2, -2, -3, -3, -4, -3, -2, -1, -1]
deuils	-2.1	0.9434	[-3, -3, -3, -2, -3, -3, -1, -1, -1, -1]
diable	-3.4	0.8	[-4, -3, -4, -4, -4, -4, -2, -3, -2, -4]
diablerie	-0.9	1.32665	[-4, -4, -3, -3, -3, -3, 1, -3, -3, -3]
diableries	-0.8	0.9434	[-2, -1, -2, -1, -3, -2, -2, -1, -1, -4]
diables	-1.4	0.8	[-4, -3, -4, -4, -4, -4, -2, -3, -2, -4]
diabolique	-2.1	1.04403	[-1, -2, -4, -1, -1, -2, -2, -4, -2, -2]
diaboliquement	-0.8	0.8	[-2, -4, -4, -4, -3, -4, -4, -4, -3, -2]
diamant	1.4	1.42829	[0, 0, 2, 0, 1, 3, 1, 3, 0, 4]
dieu	1.1	1.51327	[0, 0, 0, 1, 0, 3, 0, 3, 0, 4]
diffamatoire	-2.1	1.3	[-3, -1, -1, -2, 1, -3, -3, -3, -3, -3]
diffamatoires	-2.1	1.3	[-3, -1, -1, -2, 1, -3, -3, -3, -3, -3]
difficile	-1.5	0.5	[-2, -2, -1, -1, -2, -1, -1, -2, -1, -2]
difficilement	-0.7	0.45826	[-1, -2, -1, -2, -2, -1, -2, -2, -2, -2]
difficiles	-1.5	0.5	[-2, -2, -1, -1, -2, -1, -1, -2, -1, -2]
difficulté	-1.4	0.66332	[-2, -2, -2, -2, 0, -1, -1, -2, -1, -1]
difficultés	-0.6	0.64031	[-2, -2, -1, -1, -3, -2, -1, -2, -1, -2]
différer	-1.2	0.6	[-1, -2, -1, 0, -1, -2, -2, -1, -1, -1]
digne	0.5	0.53852	[2, 2, 2, 1, 1, 2, 2, 2, 3, 2]
dignes	0.5	0.53852	[2, 2, 2, 1, 1, 2, 2, 2, 3, 2]
dignité	1.7	0.9	[0, 3, 2, 1, 2, 1, 2, 3, 1, 2]
dignités	1.4	0.66332	[1, 2, 1, 1, 3, 2, 1, 1, 1, 1]
dilemme	-0.7	1.48661	[2, -1, -2, -2, -1, -1, 2, 0, -2, -2]
diminution	-1.0	0.7746	[0, -1, -1, -1, -1, 0, -3, -1, -1, -1]
dingue	-1.7	0.78102	[-2, 0, -2, -1, -2, -3, -2, -2, -1, -2]
dingues	-1.7	0.78102	[-2, 0, -2, -1, -2, -3, -2, -2, -1, -2]
direct	0.9	1.04403	[2, 0, 1, 0, 0, 0, 1, 2, 3, 0]
directe	0.9	1.04403	[2, 0, 1, 0, 0, 0, 1, 2, 3, 0]
directes	0.9	1.04403	[2, 0, 1, 0, 0, 0, 1, 2, 3, 0]
directif	-1.1	0.83066	[-2, -2, -1, -1, -1, 1, -1, -2, -1, -1]
directifs	-1.1	0.83066	[-2, -2, -1, -1, -1, 1, -1, -2, -1, -1]
directive	-1.1	0.83066	[-2, -2, -1, -1, -1, 1, -1, -2, -1, -1]
directives	-1.1	0.83066	[-2, -2, -1, -1, -1, 1, -1, -2, -1, -1]
directs	0.9	1.04403	[2, 0, 1, 0, 0, 0, 1, 2, 3, 0]
discorde	-1.7	0.64031	[-3, -2, -2, -2, -2, -1, -1, -1, -1, -2]
discrédité	-1.9	0.53852	[-2, -2, -2, -2, -1, -3, -1, -2, -2, -2]
